version,4,4
counter,							engine_state,							temperature,							engine_rpm,							pump_vol,							radio_vol,							engine_vol,							pressure,							rc_input1,							rc_input2,							speed,							pump_st,							pump_rpm,							error_coe,							current,							tcu_temp,							ecu_temp,							thrust,							fuel_temp,							fuel_press,							combustion_press
79359,5,610,39500,3770,0,1640,66820,1000,2000,0,2,3250,0,5,28,40,0,0,0,0
79360,5,610,39450,3760,0,1640,66820,1000,2000,0,2,3250,0,5,28,40,0,0,0,0
79361,5,610,39400,3760,0,1640,66820,1000,2000,0,2,3250,0,5,28,40,0,0,0,0
79362,5,610,39300,3760,0,1640,66820,1000,2000,0,2,3250,0,5,28,40,0,0,0,0
79363,5,610,39300,3760,0,1640,66820,1000,2000,0,2,3250,0,5,28,40,0,0,0,0
79364,5,610,39250,3750,0,1640,66820,1000,2000,0,2,3250,0,5,28,40,0,0,0,0
79365,5,610,39250,3750,0,1640,66820,1000,2000,0,2,3250,0,5,28,40,0,0,0,0
79366,5,610,39250,3750,0,1640,66820,1000,2000,0,2,3250,0,5,28,40,0,0,0,0
79367,5,610,39300,3740,0,1640,66820,1000,2000,0,2,3250,0,5,28,40,0,0,0,0
79368,5,610,39300,3740,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79369,5,610,39150,3740,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79370,5,610,39100,3740,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79371,5,610,39050,3730,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79372,5,610,38950,3730,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79373,5,610,38900,3730,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79374,5,610,38900,3730,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79375,5,610,38900,3720,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79376,5,610,38950,3720,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79377,5,610,39000,3720,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79378,5,610,39000,3720,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79379,5,610,39000,3710,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79380,5,610,38950,3710,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79381,5,610,38800,3710,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79382,5,610,38650,3710,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79383,5,610,38600,3700,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79384,5,610,38550,3700,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79385,5,610,38550,3700,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79386,5,610,38550,3700,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79387,5,610,38600,3690,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79388,5,610,38550,3690,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79389,5,610,38600,3690,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79390,5,610,38600,3690,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79391,5,610,38600,3680,0,1640,66820,1000,2000,0,2,3200,0,5,28,40,0,0,0,0
79392,5,610,38500,3680,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79393,5,610,38400,3680,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79394,5,610,38350,3680,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79395,5,610,38400,3680,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79396,5,610,38400,3670,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79397,5,610,38350,3670,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79398,5,610,38250,3670,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79399,5,610,38250,3670,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79400,5,610,38250,3660,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79401,5,610,38200,3660,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79402,5,610,38200,3660,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79403,5,610,38200,3660,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79404,5,610,38200,3660,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79405,5,610,38200,3650,0,1640,66820,1000,2000,0,2,3150,0,5,28,40,0,0,0,0
79406,5,610,38150,3650,0,1640,66820,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79407,5,610,38050,3650,0,1640,66820,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79408,5,610,37950,3650,0,1640,66820,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79409,5,610,37900,3650,0,1640,66820,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79410,5,610,37850,3640,0,1640,66820,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79411,5,610,37800,3640,0,1640,66820,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79412,5,610,37800,3640,0,1640,66820,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79413,5,610,37800,3640,0,1640,66820,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79414,5,610,37850,3640,0,1640,66830,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79415,5,610,37850,3640,0,1640,66830,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79416,5,615,37850,3630,0,1640,66830,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79417,5,615,37850,3630,0,1640,66830,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79418,5,615,37850,3630,0,1640,66830,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79419,5,615,37850,3630,0,1640,66830,1000,2000,0,2,3100,0,5,28,40,0,0,0,0
79420,5,615,37750,3630,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79421,5,615,37650,3620,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79422,5,615,37600,3620,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79423,5,615,37550,3620,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79424,5,610,37500,3620,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79425,5,610,37500,3620,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79426,5,610,37550,3620,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79427,5,610,37550,3620,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79428,5,610,37500,3610,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79429,5,610,37500,3610,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79430,5,610,37500,3610,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79431,5,610,37500,3610,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79432,5,610,37550,3610,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79433,5,610,37550,3610,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
79434,5,610,37600,3600,0,1640,66830,1000,2000,0,2,3050,0,5,28,40,0,0,0,0
